date,price
2017-12-28,10567.64
2017-12-29,10642.86
2018-01-02,10710.73
2018-01-03,10801.57
2018-01-04,10848.63
2018-01-05,10879.8
2018-01-08,10915.75
2018-01-09,10914.89
2018-01-10,10831.09
2018-01-11,10810.06
2018-01-12,10883.96
2018-01-15,10956.31
2018-01-16,10986.11
2018-01-17,11004.8
2018-01-18,11071.57
2018-01-19,11150.85
2018-01-22,11231.46
2018-01-23,11253.11
2018-01-24,11152.16
2018-01-25,11165.95
2018-01-26,11147.1
2018-01-29,11221.81
2018-01-30,11076.78
2018-01-31,11103.79
2018-02-01,11160.25
2018-02-02,11126.23
2018-02-05,10946.25
2018-02-06,10404
2018-02-07,10551.54
2018-02-08,10528.52
2018-02-09,10371.75
2018-02-12,10421.09
2018-02-21,10714.44
2018-02-22,10662.38
2018-02-23,10794.55
2018-02-26,10836.7
2018-02-27,10815.47
2018-03-01,10785.79
2018-03-02,10698.17
2018-03-05,10642.9
2018-03-06,10784.34
2018-03-07,10745.32
2018-03-08,10823.24
2018-03-09,10864.82
2018-03-12,11002.1
2018-03-13,11095.63
2018-03-14,11038.8
2018-03-15,11018.45
2018-03-16,11027.7
2018-03-19,11046.9
2018-03-20,11010.84
2018-03-21,11011.07
2018-03-22,11005.84
2018-03-23,10823.33
2018-03-26,10840.05
2018-03-27,10986.79
2018-03-28,10865.66
2018-03-29,10845.92
2018-03-30,10906.22
2018-03-31,10919.49
2018-04-02,10888.27
2018-04-03,10821.53
2018-04-09,10893.53
2018-04-10,10927.18
2018-04-11,10974.02
2018-04-12,10955.29
2018-04-13,10965.39
2018-04-16,10954.55
2018-04-17,10810.45
2018-04-18,10847.89
2018-04-19,10971.22
2018-04-20,10779.38
2018-04-23,10697.13
2018-04-24,10579.5
2018-04-25,10559.97
2018-04-26,10488.58
2018-04-27,10553.43
2018-04-30,10657.88
2018-05-02,10618.81
2018-05-03,10514.18
2018-05-04,10529.37
2018-05-07,10604.91
2018-05-08,10691.38
2018-05-09,10703.35
2018-05-10,10760.21
2018-05-11,10858.98
2018-05-14,10952.39
2018-05-15,10874.73
2018-05-16,10897.57
2018-05-17,10833.81
2018-05-18,10830.84
2018-05-21,10966.2
2018-05-22,10938.73
2018-05-23,10886.18
2018-05-24,10936.93
2018-05-25,10942.3
2018-05-28,10987.77
2018-05-29,10964.12
2018-05-30,10821.17
2018-05-31,10874.96
2018-06-01,10949.08
2018-06-04,11109.5
2018-06-05,11100.11
2018-06-06,11201.83
2018-06-07,11251.75
2018-06-08,11156.42
2018-06-11,11149.23
2018-06-12,11144.79
2018-06-13,11173.21
2018-06-14,11013.98
2018-06-15,11087.47
2018-06-19,10904.19
2018-06-20,10927.44
2018-06-21,10941.07
2018-06-22,10899.28
2018-06-25,10786.46
2018-06-26,10742.17
2018-06-27,10701.03
2018-06-28,10654.28
2018-06-29,10836.91
2018-07-02,10777.94
2018-07-03,10715.72
2018-07-04,10721.87
2018-07-05,10611.81
2018-07-06,10608.57
2018-07-09,10720.28
2018-07-10,10756.89
2018-07-11,10676.84
2018-07-12,10738.38
2018-07-13,10864.54
2018-07-16,10817.45
2018-07-17,10778.99
2018-07-18,10842.46
2018-07-19,10835.38
2018-07-20,10932.11
2018-07-23,10946.89
2018-07-24,10995.39
2018-07-25,10965.79
2018-07-26,11010.61
2018-07-27,11075.78
2018-07-30,11033.54
2018-07-31,11057.51
2018-08-01,11098.13
2018-08-02,10929.77
2018-08-03,11012.43
2018-08-06,11024.1
2018-08-07,10983.44
2018-08-08,11075.25
2018-08-09,11028.07
2018-08-10,10983.68
2018-08-13,10748.92
2018-08-14,10824.23
2018-08-15,10716.75
2018-08-16,10683.9
2018-08-17,10690.96
2018-08-20,10699.05
2018-08-21,10792.2
2018-08-22,10804.2
2018-08-23,10863.13
2018-08-24,10809.35
2018-08-27,10902.21
2018-08-28,10989.55
2018-08-29,11099.57
2018-08-30,11093.75
2018-08-31,11063.94
2018-09-03,10964.22
2018-09-04,11021.38
2018-09-05,10995.13
2018-09-06,10924.3
2018-09-07,10846.99
2018-09-10,10725.8
2018-09-11,10752.3
2018-09-12,10722.57
2018-09-13,10727.23
2018-09-14,10868.14
2018-09-17,10828.61
2018-09-18,10760.21
